device_id,id,vehicle_event_type_id,vehicle_id,data,date_created
"1","370302","250","1380","0","'2025-04-23T23:19:06+00:00'"
"1","366079","250","1380","1","'2025-04-23T22:55:22+00:00'"
"1","366014","250","1380","0","'2025-04-23T14:39:00+00:00'"
"1","362306","250","1380","1","'2025-04-23T14:19:02+00:00'"
"1","362197","250","1380","0","'2025-04-22T21:21:53+00:00'"
"1","358505","250","1380","1","'2025-04-22T21:04:23.01+00:00'"
"1","358450","250","1380","0","'2025-04-22T14:39:24.01+00:00'"
"1","353928","250","1380","1","'2025-04-22T14:14:45.01+00:00'"
"1","353433","250","1380","0","'2025-04-20T23:24:52+00:00'"
"1","351691","250","1380","1","'2025-04-20T23:15:41+00:00'"
"1","351643","250","1380","0","'2025-04-20T14:51:27+00:00'"
"1","349713","250","1380","1","'2025-04-20T14:40:44.01+00:00'"
"1","349641","250","1380","0","'2025-04-20T04:04:25+00:00'"
"1","345811","250","1380","1","'2025-04-20T03:40:27+00:00'"
"1","345553","250","1380","0","'2025-04-19T21:05:18.01+00:00'"
"1","340793","250","1380","1","'2025-04-19T20:48:31.01+00:00'"
"1","340641","250","1380","0","'2025-04-19T20:17:32.01+00:00'"
"1","339345","250","1380","1","'2025-04-19T20:07:06+00:00'"
"1","339181","250","1380","0","'2025-04-19T19:51:05+00:00'"
"1","338781","250","1380","1","'2025-04-19T19:48:47+00:00'"
"1","338653","250","1380","0","'2025-04-19T19:09:01.01+00:00'"
"1","334137","250","1380","1","'2025-04-19T18:48:36+00:00'"
