,idle_start_time,idle_end_time,idle_duration_hr,idle_location_x,idle_location_y,idle_start_time_mdt,idle_end_time_mdt,idle_start_hour_mdt
119,2025-05-22 18:59:25.010000+00:00,2025-05-22 19:00:18+00:00,0.014719444444444445,-1140671950,510530683,2025-05-22 12:59:25.010000-06:00,2025-05-22 13:00:18-06:00,12.0
120,2025-05-22 19:04:16+00:00,2025-05-22 19:49:17+00:00,0.7502777777777778,-1140671950,510530683,2025-05-22 13:04:16-06:00,2025-05-22 13:49:17-06:00,13.816666666666666
121,2025-05-22 20:18:51+00:00,2025-05-22 22:01:58+00:00,1.718611111111111,-1141283283,509446683,2025-05-22 14:18:51-06:00,2025-05-22 16:01:58-06:00,14.016666666666667
122,2025-05-22 22:19:20+00:00,2025-05-22 23:23:07+00:00,1.0630555555555556,-1140634566,508670350,2025-05-22 16:19:20-06:00,2025-05-22 17:23:07-06:00,16.383333333333333
123,2025-05-22 23:41:49+00:00,2025-05-23 02:54:33.010000+00:00,3.212225,-1141283316,509446583,2025-05-22 17:41:49-06:00,2025-05-22 20:54:33.010000-06:00,17.9
124,2025-05-23 03:18:45+00:00,2025-05-23 13:52:47+00:00,10.567222222222222,-1141281900,509446016,2025-05-22 21:18:45-06:00,2025-05-23 07:52:47-06:00,21.866666666666667
125,2025-05-23 14:26:29+00:00,2025-05-23 14:55:03+00:00,0.4761111111111111,-1140518700,510470900,2025-05-23 08:26:29-06:00,2025-05-23 08:55:03-06:00,8.916666666666666
126,2025-05-23 14:57:54.010000+00:00,2025-05-23 15:49:18+00:00,0.8566638888888888,-1140518166,510478000,2025-05-23 08:57:54.010000-06:00,2025-05-23 09:49:18-06:00,8.816666666666666
127,2025-05-23 16:11:18+00:00,2025-05-23 16:49:04+00:00,0.6294444444444445,-1140283666,509877516,2025-05-23 10:11:18-06:00,2025-05-23 10:49:04-06:00,10.816666666666666
128,2025-05-23 16:53:54+00:00,2025-05-23 16:55:11+00:00,0.021388888888888888,-1140275233,509873616,2025-05-23 10:53:54-06:00,2025-05-23 10:55:11-06:00,10.916666666666666
129,2025-05-23 17:06:03+00:00,2025-05-23 17:27:24+00:00,0.35583333333333333,-1140406983,509581916,2025-05-23 11:06:03-06:00,2025-05-23 11:27:24-06:00,11.45
130,2025-05-23 17:42:01+00:00,2025-05-23 18:05:09+00:00,0.38555555555555554,-1140897066,509856000,2025-05-23 11:42:01-06:00,2025-05-23 12:05:09-06:00,11.083333333333334
131,2025-05-23 18:15:22+00:00,2025-05-23 18:27:21.010000+00:00,0.19972499999999999,-1140709149,509850983,2025-05-23 12:15:22-06:00,2025-05-23 12:27:21.010000-06:00,12.45
132,2025-05-23 18:42:27+00:00,2025-05-23 21:21:41.020000+00:00,2.6538944444444446,-1141283766,509446699,2025-05-23 12:42:27-06:00,2025-05-23 15:21:41.020000-06:00,12.35
133,2025-05-23 21:33:32+00:00,2025-05-23 21:35:40+00:00,0.035555555555555556,-1140780766,509942233,2025-05-23 15:33:32-06:00,2025-05-23 15:35:40-06:00,15.583333333333334
134,2025-05-23 21:36:47.010000+00:00,2025-05-23 21:36:53+00:00,0.001663888888888889,-1140690166,509941283,2025-05-23 15:36:47.010000-06:00,2025-05-23 15:36:53-06:00,15.6
135,2025-05-23 21:42:03+00:00,2025-05-23 21:46:18+00:00,0.07083333333333333,-1140501916,509922499,2025-05-23 15:42:03-06:00,2025-05-23 15:46:18-06:00,15.766666666666667
136,2025-05-23 22:11:37+00:00,2025-05-23 22:47:56+00:00,0.6052777777777778,-1139222966,509203283,2025-05-23 16:11:37-06:00,2025-05-23 16:47:56-06:00,16.783333333333335
