device_id,id,vehicle_event_type_id,vehicle_id,data,date_created
"3","2932773","250","1947","0","'2025-06-11T22:17:16.01+00:00'"
"3","2933092","250","1947","1","'2025-06-11T22:30:26.01+00:00'"
"3","2933743","250","1947","0","'2025-06-11T22:34:56+00:00'"
"3","2937409","250","1947","1","'2025-06-11T23:07:27+00:00'"
"3","2938934","250","1947","0","'2025-06-11T23:16:55.01+00:00'"
"3","2997960","250","1947","1","'2025-06-12T16:17:20+00:00'"
"3","3000200","250","1947","0","'2025-06-12T16:31:22+00:00'"
"3","3000225","250","1947","1","'2025-06-12T16:32:09+00:00'"
"3","3002382","250","1947","0","'2025-06-12T16:41:50+00:00'"
"3","3020114","250","1947","1","'2025-06-12T18:53:16+00:00'"
"3","3023634","250","1947","0","'2025-06-12T19:16:54+00:00'"
"3","3024741","250","1947","1","'2025-06-12T19:59:16+00:00'"
"3","3029463","250","1947","0","'2025-06-12T20:12:55.01+00:00'"
"3","3040759","250","1947","1","'2025-06-12T22:13:00+00:00'"
"3","3044071","250","1947","0","'2025-06-12T22:32:09.01+00:00'"
"3","3164768","250","1947","1","'2025-06-13T19:59:03.01+00:00'"
"3","3180093","250","1947","0","'2025-06-13T20:20:15+00:00'"
"3","3181897","250","1947","1","'2025-06-13T20:37:01+00:00'"
"3","3184676","250","1947","0","'2025-06-13T20:54:24+00:00'"
"3","3187639","250","1947","1","'2025-06-13T21:38:09+00:00'"
"3","3189173","250","1947","0","'2025-06-13T21:43:02+00:00'"
"3","3205534","250","1947","1","'2025-06-13T23:13:17+00:00'"
"3","3206055","250","1947","0","'2025-06-13T23:17:41+00:00'"
"3","3206146","250","1947","1","'2025-06-13T23:22:23+00:00'"
"3","3207577","250","1947","0","'2025-06-13T23:30:36.01+00:00'"
