idle_start_time,idle_end_time,idle_duration_hr,idle_start_time_mdt,idle_end_time_mdt,idle_start_hour_mdt,timestamp,idle_start_hour,week_start_date,week_number,week_end_date,lat,lon
2025-05-30 16:28:34.010000+00:00,2025-05-30 17:01:05+00:00,0.5419416666666667,2025-05-30 10:28:34.010000-06:00,2025-05-30 11:01:05-06:00,10.016666666666667,2025-05-30 10:28:34.010,10,2025-05-27,4,2025-06-02,51.050415,-113.999715
2025-05-30 17:33:46+00:00,2025-05-30 17:35:27.010000+00:00,0.0280583333333333,2025-05-30 11:33:46-06:00,2025-05-30 11:35:27.010000-06:00,11.583333333333334,2025-05-30 11:33:46.000,11,2025-05-27,4,2025-06-02,50.9898499,-114.0446033
2025-05-30 17:46:26+00:00,2025-05-30 17:57:45.010000+00:00,0.1886138888888889,2025-05-30 11:46:26-06:00,2025-05-30 11:57:45.010000-06:00,11.95,2025-05-30 11:46:26.000,11,2025-05-27,4,2025-06-02,51.0040483,-114.05654
2025-05-30 18:07:30+00:00,2025-05-30 18:09:19+00:00,0.0302777777777777,2025-05-30 12:07:30-06:00,2025-05-30 12:09:19-06:00,12.15,2025-05-30 12:07:30.000,12,2025-05-27,4,2025-06-02,50.9856083,-114.090395
2025-05-30 18:21:58+00:00,2025-05-30 18:31:37+00:00,0.1608333333333333,2025-05-30 12:21:58-06:00,2025-05-30 12:31:37-06:00,12.516666666666667,2025-05-30 12:21:58.000,12,2025-05-27,4,2025-06-02,50.9446066,-114.1279
2025-05-30 18:33:46+00:00,2025-05-31 16:58:33.010000+00:00,22.41305833333333,2025-05-30 12:33:46-06:00,2025-05-31 10:58:33.010000-06:00,12.966666666666669,2025-05-30 12:33:46.000,12,2025-05-27,4,2025-06-02,50.9446499,-114.128315
2025-05-31 16:59:59+00:00,2025-05-31 17:00:19+00:00,0.0055555555555555,2025-05-31 10:59:59-06:00,2025-05-31 11:00:19-06:00,10.0,2025-05-31 10:59:59.000,10,2025-05-27,4,2025-06-02,50.9446066,-114.1283833
2025-05-31 17:26:29+00:00,2025-05-31 17:27:41+00:00,0.02,2025-05-31 11:26:29-06:00,2025-05-31 11:27:41-06:00,11.45,2025-05-31 11:26:29.000,11,2025-05-27,4,2025-06-02,51.0901966,-114.1999966
2025-05-31 17:29:56+00:00,2025-05-31 17:36:16+00:00,0.1055555555555555,2025-05-31 11:29:56-06:00,2025-05-31 11:36:16-06:00,11.6,2025-05-31 11:29:56.000,11,2025-05-27,4,2025-06-02,51.0893983,-114.2006566
2025-05-31 18:23:47+00:00,2025-05-31 19:09:55+00:00,0.7688888888888888,2025-05-31 12:23:47-06:00,2025-05-31 13:09:55-06:00,12.15,2025-05-31 12:23:47.000,12,2025-05-27,4,2025-06-02,51.135165,-114.0752783
2025-05-31 19:44:04+00:00,2025-06-02 03:26:03+00:00,31.69972222222222,2025-05-31 13:44:04-06:00,2025-06-01 21:26:03-06:00,13.433333333333334,2025-05-31 13:44:04.000,13,2025-05-27,4,2025-06-02,50.9446733,-114.1283633
2025-06-02 03:51:37+00:00,2025-06-02 04:15:57.010000+00:00,0.4055583333333333,2025-06-01 21:51:37-06:00,2025-06-01 22:15:57.010000-06:00,21.25,2025-06-01 21:51:37.000,21,2025-05-27,4,2025-06-02,51.0519166,-114.0778533
2025-06-02 04:35:03+00:00,2025-06-02 14:38:05+00:00,10.050555555555556,2025-06-01 22:35:03-06:00,2025-06-02 08:38:05-06:00,22.633333333333333,2025-06-01 22:35:03.000,22,2025-05-27,4,2025-06-02,50.9446583,-114.1283933
2025-06-02 15:01:19+00:00,2025-06-02 15:55:42.010000+00:00,0.9063916666666668,2025-06-02 09:01:19-06:00,2025-06-02 09:55:42.010000-06:00,9.916666666666666,2025-06-02 09:01:19.000,9,2025-05-27,4,2025-06-02,50.87092,-113.9588266
2025-06-02 15:59:26+00:00,2025-06-02 16:12:09.010000+00:00,0.2119472222222222,2025-06-02 09:59:26-06:00,2025-06-02 10:12:09.010000-06:00,9.2,2025-06-02 09:59:26.000,9,2025-05-27,4,2025-06-02,50.8710383,-113.957475
2025-06-02 16:30:35.010000+00:00,2025-06-02 18:24:43.010000+00:00,1.9022222222222225,2025-06-02 10:30:35.010000-06:00,2025-06-02 12:24:43.010000-06:00,10.4,2025-06-02 10:30:35.010,10,2025-05-27,4,2025-06-02,50.94463,-114.1284333
2025-06-02 18:46:53+00:00,2025-06-02 18:55:58+00:00,0.1513888888888888,2025-06-02 12:46:53-06:00,2025-06-02 12:55:58-06:00,12.916666666666666,2025-06-02 12:46:53.000,12,2025-05-27,4,2025-06-02,51.0172116,-113.9818633
2025-06-02 19:10:06.010000+00:00,2025-06-02 19:30:05.010000+00:00,0.3330555555555555,2025-06-02 13:10:06.010000-06:00,2025-06-02 13:30:05.010000-06:00,13.5,2025-06-02 13:10:06.010,13,2025-05-27,4,2025-06-02,51.0847583,-114.0563516
2025-06-02 19:48:54.010000+00:00,2025-06-02 20:19:52+00:00,0.5161083333333334,2025-06-02 13:48:54.010000-06:00,2025-06-02 14:19:52-06:00,13.316666666666666,2025-06-02 13:48:54.010,13,2025-05-27,4,2025-06-02,50.9893666,-114.0441816
2025-06-02 20:31:17+00:00,2025-06-02 20:40:20+00:00,0.1508333333333333,2025-06-02 14:31:17-06:00,2025-06-02 14:40:20-06:00,14.666666666666666,2025-06-02 14:31:17.000,14,2025-05-27,4,2025-06-02,50.9856183,-114.0898216
2025-06-02 20:54:58.010000+00:00,2025-06-02 21:41:57+00:00,0.7830527777777777,2025-06-02 14:54:58.010000-06:00,2025-06-02 15:41:57-06:00,14.683333333333334,2025-06-02 14:54:58.010,14,2025-05-27,4,2025-06-02,50.9446433,-114.12836
2025-06-02 22:09:10+00:00,2025-06-02 23:44:06+00:00,1.5822222222222222,2025-06-02 16:09:10-06:00,2025-06-02 17:44:06-06:00,16.733333333333334,2025-06-02 16:09:10.000,16,2025-05-27,4,2025-06-02,51.0522599,-114.0752
2025-06-03 00:00:56+00:00,2025-06-03 00:12:44+00:00,0.1966666666666666,2025-06-02 18:00:56-06:00,2025-06-02 18:12:44-06:00,18.2,2025-06-02 18:00:56.000,18,2025-05-27,4,2025-06-02,51.00402,-114.0565466
2025-06-03 00:22:38.010000+00:00,2025-06-03 00:50:07+00:00,0.4580527777777777,2025-06-02 18:22:38.010000-06:00,2025-06-02 18:50:07-06:00,18.83333333333333,2025-06-02 18:22:38.010,18,2025-05-27,4,2025-06-02,51.0354016,-114.0426516
2025-06-03 01:14:56+00:00,2025-06-03 13:53:51+00:00,12.64861111111111,2025-06-02 19:14:56-06:00,2025-06-03 07:53:51-06:00,19.883333333333333,2025-06-02 19:14:56.000,19,2025-05-27,4,2025-06-02,50.944655,-114.128345
2025-06-03 14:21:24.010000+00:00,2025-06-03 14:24:23+00:00,0.0497194444444444,2025-06-03 08:21:24.010000-06:00,2025-06-03 08:24:23-06:00,8.4,2025-06-03 08:21:24.010,8,2025-06-03,5,2025-06-09,50.992335,-114.0501783
2025-06-03 14:54:32.010000+00:00,2025-06-03 15:47:15+00:00,0.8786083333333333,2025-06-03 08:54:32.010000-06:00,2025-06-03 09:47:15-06:00,8.783333333333333,2025-06-03 08:54:32.010,8,2025-06-03,5,2025-06-09,51.11979,-114.1854433
2025-06-03 16:22:31.010000+00:00,2025-06-03 17:11:06.010000+00:00,0.8097222222222222,2025-06-03 10:22:31.010000-06:00,2025-06-03 11:11:06.010000-06:00,10.183333333333334,2025-06-03 10:22:31.010,10,2025-06-03,5,2025-06-09,51.0372583,-114.1207816
2025-06-03 17:20:20.010000+00:00,2025-06-03 17:21:20+00:00,0.0166638888888888,2025-06-03 11:20:20.010000-06:00,2025-06-03 11:21:20-06:00,11.35,2025-06-03 11:20:20.010,11,2025-06-03,5,2025-06-09,51.0570049,-114.087765
2025-06-03 17:26:04.010000+00:00,2025-06-03 17:26:48.010000+00:00,0.0122222222222222,2025-06-03 11:26:04.010000-06:00,2025-06-03 11:26:48.010000-06:00,11.433333333333334,2025-06-03 11:26:04.010,11,2025-06-03,5,2025-06-09,51.06688,-114.0629366
2025-06-03 17:28:30.010000+00:00,2025-06-03 17:34:25.010000+00:00,0.0986111111111111,2025-06-03 11:28:30.010000-06:00,2025-06-03 11:34:25.010000-06:00,11.566666666666666,2025-06-03 11:28:30.010,11,2025-06-03,5,2025-06-09,51.0684033,-114.0614683
2025-06-03 17:46:02.010000+00:00,2025-06-03 20:06:00+00:00,2.332775,2025-06-03 11:46:02.010000-06:00,2025-06-03 14:06:00-06:00,11.1,2025-06-03 11:46:02.010,11,2025-06-03,5,2025-06-09,51.0893566,-114.02917
2025-06-03 20:29:38+00:00,2025-06-03 20:39:58+00:00,0.1722222222222222,2025-06-03 14:29:38-06:00,2025-06-03 14:39:58-06:00,14.65,2025-06-03 14:29:38.000,14,2025-06-03,5,2025-06-09,50.9855716,-114.0904383
2025-06-03 20:52:09.010000+00:00,2025-06-03 21:58:05+00:00,1.098886111111111,2025-06-03 14:52:09.010000-06:00,2025-06-03 15:58:05-06:00,14.966666666666669,2025-06-03 14:52:09.010,14,2025-06-03,5,2025-06-09,50.9446466,-114.128355
2025-06-03 22:30:20+00:00,2025-06-04 00:01:44+00:00,1.5233333333333334,2025-06-03 16:30:20-06:00,2025-06-03 18:01:44-06:00,16.016666666666666,2025-06-03 16:30:20.000,16,2025-06-03,5,2025-06-09,51.0400449,-114.02371
2025-06-04 00:14:07+00:00,2025-06-04 00:14:35+00:00,0.0077777777777777,2025-06-03 18:14:07-06:00,2025-06-03 18:14:35-06:00,18.23333333333333,2025-06-03 18:14:07.000,18,2025-06-03,5,2025-06-09,51.0425316,-114.0680383
2025-06-04 00:22:18+00:00,2025-06-04 00:23:09+00:00,0.0141666666666666,2025-06-03 18:22:18-06:00,2025-06-03 18:23:09-06:00,18.383333333333333,2025-06-03 18:22:18.000,18,2025-06-03,5,2025-06-09,51.0396116,-114.097355
2025-06-04 00:25:08.010000+00:00,2025-06-04 00:37:53+00:00,0.2124972222222222,2025-06-03 18:25:08.010000-06:00,2025-06-03 18:37:53-06:00,18.616666666666667,2025-06-03 18:25:08.010,18,2025-06-03,5,2025-06-09,51.0399883,-114.0973866
2025-06-04 00:39:01.010000+00:00,2025-06-04 01:26:40+00:00,0.7941638888888888,2025-06-03 18:39:01.010000-06:00,2025-06-03 19:26:40-06:00,18.433333333333334,2025-06-03 18:39:01.010,18,2025-06-03,5,2025-06-09,51.039905,-114.0974983
2025-06-04 01:32:57.010000+00:00,2025-06-04 01:33:10+00:00,0.0036083333333333,2025-06-03 19:32:57.010000-06:00,2025-06-03 19:33:10-06:00,19.55,2025-06-03 19:32:57.010,19,2025-06-03,5,2025-06-09,51.012195,-114.1181233
2025-06-04 01:38:18.010000+00:00,2025-06-04 01:38:23+00:00,0.0013861111111111,2025-06-03 19:38:18.010000-06:00,2025-06-03 19:38:23-06:00,19.633333333333333,2025-06-03 19:38:18.010,19,2025-06-03,5,2025-06-09,50.9652633,-114.0953416
2025-06-04 01:39:30+00:00,2025-06-04 01:39:43+00:00,0.0036111111111111,2025-06-03 19:39:30-06:00,2025-06-03 19:39:43-06:00,19.65,2025-06-03 19:39:30.000,19,2025-06-03,5,2025-06-09,50.9538033,-114.0950066
2025-06-04 01:40:55.010000+00:00,2025-06-04 01:40:58+00:00,0.0008305555555555,2025-06-03 19:40:55.010000-06:00,2025-06-03 19:40:58-06:00,19.666666666666668,2025-06-03 19:40:55.010,19,2025-06-03,5,2025-06-09,50.9505983,-114.1134133
2025-06-04 01:42:16.010000+00:00,2025-06-04 01:42:59+00:00,0.0119416666666666,2025-06-03 19:42:16.010000-06:00,2025-06-03 19:42:59-06:00,19.7,2025-06-03 19:42:16.010,19,2025-06-03,5,2025-06-09,50.9504733,-114.1174883
2025-06-04 01:47:33+00:00,2025-06-04 13:52:53+00:00,12.088888888888889,2025-06-03 19:47:33-06:00,2025-06-04 07:52:53-06:00,19.866666666666667,2025-06-03 19:47:33.000,19,2025-06-03,5,2025-06-09,50.9446783,-114.1282966
2025-06-04 14:28:30.010000+00:00,2025-06-04 14:29:08+00:00,0.0105527777777777,2025-06-04 08:28:30.010000-06:00,2025-06-04 08:29:08-06:00,8.483333333333333,2025-06-04 08:28:30.010,8,2025-06-03,5,2025-06-09,50.9922833,-114.0501116
2025-06-04 14:46:22+00:00,2025-06-04 18:41:44.010000+00:00,3.922780555555556,2025-06-04 08:46:22-06:00,2025-06-04 12:41:44.010000-06:00,8.683333333333334,2025-06-04 08:46:22.000,8,2025-06-03,5,2025-06-09,51.08932,-114.0293183
2025-06-04 19:02:59.010000+00:00,2025-06-04 19:10:04+00:00,0.1180527777777777,2025-06-04 13:02:59.010000-06:00,2025-06-04 13:10:04-06:00,13.166666666666666,2025-06-04 13:02:59.010,13,2025-06-03,5,2025-06-09,51.0672299,-114.0786283
2025-06-04 19:21:26+00:00,2025-06-04 19:50:07.010000+00:00,0.4780583333333333,2025-06-04 13:21:26-06:00,2025-06-04 13:50:07.010000-06:00,13.833333333333334,2025-06-04 13:21:26.000,13,2025-06-03,5,2025-06-09,51.0507233,-114.0584333
2025-06-04 20:00:46+00:00,2025-06-04 20:24:55.010000+00:00,0.4025027777777777,2025-06-04 14:00:46-06:00,2025-06-04 14:24:55.010000-06:00,14.4,2025-06-04 14:00:46.000,14,2025-06-03,5,2025-06-09,51.0439166,-114.0816333
2025-06-04 20:40:51+00:00,2025-06-04 20:42:07.010000+00:00,0.0211138888888888,2025-06-04 14:40:51-06:00,2025-06-04 14:42:07.010000-06:00,14.7,2025-06-04 14:40:51.000,14,2025-06-03,5,2025-06-09,50.98565,-114.0904333
2025-06-04 20:55:21.010000+00:00,2025-06-04 21:59:03+00:00,1.0616638888888887,2025-06-04 14:55:21.010000-06:00,2025-06-04 15:59:03-06:00,14.983333333333333,2025-06-04 14:55:21.010,14,2025-06-03,5,2025-06-09,50.944675,-114.1283499
2025-06-04 22:13:10+00:00,2025-06-04 22:15:25.010000+00:00,0.0375027777777777,2025-06-04 16:13:10-06:00,2025-06-04 16:15:25.010000-06:00,16.25,2025-06-04 16:13:10.000,16,2025-06-03,5,2025-06-09,50.9401316,-114.1450283
2025-06-04 22:50:13+00:00,2025-06-04 23:29:14+00:00,0.6502777777777777,2025-06-04 16:50:13-06:00,2025-06-04 17:29:14-06:00,16.483333333333334,2025-06-04 16:50:13.000,16,2025-06-03,5,2025-06-09,51.0355766,-114.0425983
2025-06-05 00:18:37+00:00,2025-06-05 01:02:15+00:00,0.7272222222222222,2025-06-04 18:18:37-06:00,2025-06-04 19:02:15-06:00,18.03333333333333,2025-06-04 18:18:37.000,18,2025-06-03,5,2025-06-09,51.17301,-114.1046966
2025-06-05 01:26:29+00:00,2025-06-05 01:30:50+00:00,0.0725,2025-06-04 19:26:29-06:00,2025-06-04 19:30:50-06:00,19.5,2025-06-04 19:26:29.000,19,2025-06-03,5,2025-06-09,51.0239399,-114.13418
2025-06-05 01:37:50+00:00,2025-06-05 01:49:25+00:00,0.1930555555555555,2025-06-04 19:37:50-06:00,2025-06-04 19:49:25-06:00,19.816666666666663,2025-06-04 19:37:50.000,19,2025-06-03,5,2025-06-09,51.0239133,-114.1341416
2025-06-05 02:03:22+00:00,2025-06-05 13:44:21+00:00,11.683055555555557,2025-06-04 20:03:22-06:00,2025-06-05 07:44:21-06:00,20.73333333333333,2025-06-04 20:03:22.000,20,2025-06-03,5,2025-06-09,50.9446783,-114.1282633
2025-06-05 14:13:16+00:00,2025-06-05 14:21:58.010000+00:00,0.1450027777777777,2025-06-05 08:13:16-06:00,2025-06-05 08:21:58.010000-06:00,8.35,2025-06-05 08:13:16.000,8,2025-06-03,5,2025-06-09,51.0382783,-114.14001
2025-06-05 14:29:27.010000+00:00,2025-06-05 14:58:17.010000+00:00,0.4805555555555555,2025-06-05 08:29:27.010000-06:00,2025-06-05 08:58:17.010000-06:00,8.966666666666667,2025-06-05 08:29:27.010,8,2025-06-03,5,2025-06-09,51.023885,-114.1341316
2025-06-05 15:05:22+00:00,2025-06-05 15:56:51.010000+00:00,0.8580583333333334,2025-06-05 09:05:22-06:00,2025-06-05 09:56:51.010000-06:00,9.933333333333334,2025-06-05 09:05:22.000,9,2025-06-03,5,2025-06-09,51.0238933,-114.1341016
2025-06-05 16:29:51+00:00,2025-06-05 18:15:29.010000+00:00,1.7605583333333334,2025-06-05 10:29:51-06:00,2025-06-05 12:15:29.010000-06:00,10.25,2025-06-05 10:29:51.000,10,2025-06-03,5,2025-06-09,51.172985,-114.1047316
2025-06-05 18:24:37.010000+00:00,2025-06-05 18:30:41+00:00,0.1011083333333333,2025-06-05 12:24:37.010000-06:00,2025-06-05 12:30:41-06:00,12.5,2025-06-05 12:24:37.010,12,2025-06-03,5,2025-06-09,51.1574433,-114.0876666
2025-06-05 18:54:22+00:00,2025-06-05 18:57:11+00:00,0.0469444444444444,2025-06-05 12:54:22-06:00,2025-06-05 12:57:11-06:00,12.95,2025-06-05 12:54:22.000,12,2025-06-03,5,2025-06-09,51.1574583,-114.0876983
2025-06-05 19:33:15+00:00,2025-06-05 20:27:00+00:00,0.8958333333333334,2025-06-05 13:33:15-06:00,2025-06-05 14:27:00-06:00,13.45,2025-06-05 13:33:15.000,13,2025-06-03,5,2025-06-09,50.9446116,-114.1283583
2025-06-05 20:41:21+00:00,2025-06-05 20:41:42+00:00,0.0058333333333333,2025-06-05 14:41:21-06:00,2025-06-05 14:41:42-06:00,14.683333333333334,2025-06-05 14:41:21.000,14,2025-06-03,5,2025-06-09,50.9856633,-114.09036
2025-06-05 20:56:40+00:00,2025-06-05 22:22:00.010000+00:00,1.422225,2025-06-05 14:56:40-06:00,2025-06-05 16:22:00.010000-06:00,14.366666666666667,2025-06-05 14:56:40.000,14,2025-06-03,5,2025-06-09,50.9446516,-114.1283816
2025-06-05 22:39:28+00:00,2025-06-06 00:12:07+00:00,1.544166666666667,2025-06-05 16:39:28-06:00,2025-06-05 18:12:07-06:00,16.2,2025-06-05 16:39:28.000,16,2025-06-03,5,2025-06-09,50.8870616,-113.973925
2025-06-06 00:28:12+00:00,2025-06-06 02:16:49+00:00,1.8102777777777777,2025-06-05 18:28:12-06:00,2025-06-05 20:16:49-06:00,18.266666666666666,2025-06-05 18:28:12.000,18,2025-06-03,5,2025-06-09,50.934995,-114.1298199
2025-06-06 02:21:05+00:00,2025-06-06 17:54:56+00:00,15.564166666666669,2025-06-05 20:21:05-06:00,2025-06-06 11:54:56-06:00,20.9,2025-06-05 20:21:05.000,20,2025-06-03,5,2025-06-09,50.944625,-114.1282466
2025-06-06 18:16:45+00:00,2025-06-06 20:19:49+00:00,2.051111111111111,2025-06-06 12:16:45-06:00,2025-06-06 14:19:49-06:00,12.316666666666666,2025-06-06 12:16:45.000,12,2025-06-03,5,2025-06-09,50.98129,-114.1004166
2025-06-06 20:31:53.010000+00:00,2025-06-06 21:53:39+00:00,1.3627749999999998,2025-06-06 14:31:53.010000-06:00,2025-06-06 15:53:39-06:00,14.883333333333333,2025-06-06 14:31:53.010,14,2025-06-03,5,2025-06-09,50.9446916,-114.12843
2025-06-06 21:55:09.010000+00:00,2025-06-06 21:57:17+00:00,0.0355527777777777,2025-06-06 15:55:09.010000-06:00,2025-06-06 15:57:17-06:00,15.95,2025-06-06 15:55:09.010,15,2025-06-03,5,2025-06-09,50.9446699,-114.1277733
2025-06-06 22:19:06.010000+00:00,2025-06-06 22:23:00+00:00,0.0649972222222222,2025-06-06 16:19:06.010000-06:00,2025-06-06 16:23:00-06:00,16.383333333333333,2025-06-06 16:19:06.010,16,2025-06-03,5,2025-06-09,50.9922833,-114.0501516
2025-06-06 22:39:26+00:00,2025-06-06 22:39:45+00:00,0.0052777777777777,2025-06-06 16:39:26-06:00,2025-06-06 16:39:45-06:00,16.65,2025-06-06 16:39:26.000,16,2025-06-03,5,2025-06-09,50.9403583,-113.9733466
2025-06-06 22:41:37.010000+00:00,2025-06-06 23:27:47+00:00,0.7694416666666666,2025-06-06 16:41:37.010000-06:00,2025-06-06 17:27:47-06:00,16.45,2025-06-06 16:41:37.010,16,2025-06-03,5,2025-06-09,50.9404949,-113.972625
2025-06-06 23:29:30.010000+00:00,2025-06-06 23:30:39+00:00,0.0191638888888888,2025-06-06 17:29:30.010000-06:00,2025-06-06 17:30:39-06:00,17.5,2025-06-06 17:29:30.010,17,2025-06-03,5,2025-06-09,50.9404633,-113.9733499
2025-06-06 23:44:51+00:00,2025-06-06 23:44:54+00:00,0.0008333333333333,2025-06-06 17:44:51-06:00,2025-06-06 17:44:54-06:00,17.733333333333334,2025-06-06 17:44:51.000,17,2025-06-03,5,2025-06-09,50.9865433,-114.0397
2025-06-06 23:49:50+00:00,2025-06-06 23:50:46+00:00,0.0155555555555555,2025-06-06 17:49:50-06:00,2025-06-06 17:50:46-06:00,17.833333333333332,2025-06-06 17:49:50.000,17,2025-06-03,5,2025-06-09,51.0014583,-114.0482333
2025-06-06 23:53:58+00:00,2025-06-07 00:15:19+00:00,0.3558333333333333,2025-06-06 17:53:58-06:00,2025-06-06 18:15:19-06:00,17.25,2025-06-06 17:53:58.000,17,2025-06-03,5,2025-06-09,51.0041183,-114.0565649
2025-06-07 00:38:51+00:00,2025-06-07 00:39:27+00:00,0.01,2025-06-06 18:38:51-06:00,2025-06-06 18:39:27-06:00,18.65,2025-06-06 18:38:51.000,18,2025-06-03,5,2025-06-09,51.0857233,-114.1963183
2025-06-07 00:41:44+00:00,2025-06-07 01:18:33.010000+00:00,0.6136138888888889,2025-06-06 18:41:44-06:00,2025-06-06 19:18:33.010000-06:00,18.3,2025-06-06 18:41:44.000,18,2025-06-03,5,2025-06-09,51.08521,-114.1959683
2025-06-07 01:39:52.010000+00:00,2025-06-08 20:21:07.010000+00:00,42.6875,2025-06-06 19:39:52.010000-06:00,2025-06-08 14:21:07.010000-06:00,19.35,2025-06-06 19:39:52.010,19,2025-06-03,5,2025-06-09,50.94468,-114.1282733
2025-06-08 20:35:03+00:00,2025-06-08 21:25:16.010000+00:00,0.8369472222222223,2025-06-08 14:35:03-06:00,2025-06-08 15:25:16.010000-06:00,14.416666666666666,2025-06-08 14:35:03.000,14,2025-06-03,5,2025-06-09,50.9248966,-114.079345
2025-06-08 21:28:00+00:00,2025-06-08 21:28:47+00:00,0.0130555555555555,2025-06-08 15:28:00-06:00,2025-06-08 15:28:47-06:00,15.466666666666669,2025-06-08 15:28:00.000,15,2025-06-03,5,2025-06-09,50.9265683,-114.0836983
2025-06-08 21:49:25+00:00,2025-06-08 22:45:00+00:00,0.9263888888888888,2025-06-08 15:49:25-06:00,2025-06-08 16:45:00-06:00,15.75,2025-06-08 15:49:25.000,15,2025-06-03,5,2025-06-09,50.9390116,-114.14498
2025-06-08 22:56:40.010000+00:00,2025-06-08 23:02:29+00:00,0.0969416666666666,2025-06-08 16:56:40.010000-06:00,2025-06-08 17:02:29-06:00,16.033333333333335,2025-06-08 16:56:40.010,16,2025-06-03,5,2025-06-09,50.9570166,-114.1213916
2025-06-08 23:09:42+00:00,2025-06-09 14:43:19+00:00,15.560277777777776,2025-06-08 17:09:42-06:00,2025-06-09 08:43:19-06:00,17.716666666666665,2025-06-08 17:09:42.000,17,2025-06-03,5,2025-06-09,50.9446766,-114.1283716
2025-06-09 15:01:37.010000+00:00,2025-06-09 15:50:30+00:00,0.8147194444444443,2025-06-09 09:01:37.010000-06:00,2025-06-09 09:50:30-06:00,9.833333333333334,2025-06-09 09:01:37.010,9,2025-06-03,5,2025-06-09,50.9211183,-114.0787916
2025-06-09 16:07:16+00:00,2025-06-09 16:10:10+00:00,0.0483333333333333,2025-06-09 10:07:16-06:00,2025-06-09 10:10:10-06:00,10.166666666666666,2025-06-09 10:07:16.000,10,2025-06-03,5,2025-06-09,50.8650716,-113.9753933
2025-06-09 16:14:24+00:00,2025-06-09 16:15:08+00:00,0.0122222222222222,2025-06-09 10:14:24-06:00,2025-06-09 10:15:08-06:00,10.25,2025-06-09 10:14:24.000,10,2025-06-03,5,2025-06-09,50.8644966,-113.9749716
2025-06-09 16:17:15+00:00,2025-06-09 16:47:35.010000+00:00,0.5055583333333333,2025-06-09 10:17:15-06:00,2025-06-09 10:47:35.010000-06:00,10.783333333333331,2025-06-09 10:17:15.000,10,2025-06-03,5,2025-06-09,50.8655983,-113.9752133
2025-06-09 17:13:12+00:00,2025-06-09 17:44:39.010000+00:00,0.5241694444444445,2025-06-09 11:13:12-06:00,2025-06-09 11:44:39.010000-06:00,11.733333333333333,2025-06-09 11:13:12.000,11,2025-06-03,5,2025-06-09,50.9876816,-114.02804
2025-06-09 17:57:48+00:00,2025-06-09 19:31:58.030000+00:00,1.5694527777777778,2025-06-09 11:57:48-06:00,2025-06-09 13:31:58.030000-06:00,11.516666666666667,2025-06-09 11:57:48.000,11,2025-06-03,5,2025-06-09,51.0051249,-113.9875583
2025-06-09 19:59:06+00:00,2025-06-09 19:59:57.010000+00:00,0.0141694444444444,2025-06-09 13:59:06-06:00,2025-06-09 13:59:57.010000-06:00,13.983333333333333,2025-06-09 13:59:06.000,13,2025-06-03,5,2025-06-09,51.0606883,-114.2093066
2025-06-09 20:03:56.010000+00:00,2025-06-09 20:21:15+00:00,0.2886083333333333,2025-06-09 14:03:56.010000-06:00,2025-06-09 14:21:15-06:00,14.35,2025-06-09 14:03:56.010,14,2025-06-03,5,2025-06-09,51.0615149,-114.2088316
2025-06-09 20:42:54.010000+00:00,2025-06-09 20:45:41+00:00,0.0463861111111111,2025-06-09 14:42:54.010000-06:00,2025-06-09 14:45:41-06:00,14.75,2025-06-09 14:42:54.010,14,2025-06-03,5,2025-06-09,50.9855983,-114.090405
2025-06-09 20:53:37+00:00,2025-06-09 20:56:26.010000+00:00,0.0469472222222222,2025-06-09 14:53:37-06:00,2025-06-09 14:56:26.010000-06:00,14.933333333333334,2025-06-09 14:53:37.000,14,2025-06-03,5,2025-06-09,50.98515,-114.0708983
2025-06-09 20:58:19+00:00,2025-06-09 20:58:51.020000+00:00,0.0088944444444444,2025-06-09 14:58:19-06:00,2025-06-09 14:58:51.020000-06:00,14.966666666666669,2025-06-09 14:58:19.000,14,2025-06-03,5,2025-06-09,50.9858133,-114.0772516
2025-06-09 21:02:57+00:00,2025-06-09 21:03:20+00:00,0.0063888888888888,2025-06-09 15:02:57-06:00,2025-06-09 15:03:20-06:00,15.05,2025-06-09 15:02:57.000,15,2025-06-03,5,2025-06-09,50.9669483,-114.0952066
2025-06-09 21:06:50+00:00,2025-06-09 21:08:49+00:00,0.0330555555555555,2025-06-09 15:06:50-06:00,2025-06-09 15:08:49-06:00,15.133333333333333,2025-06-09 15:06:50.000,15,2025-06-03,5,2025-06-09,50.950435,-114.1176466
2025-06-09 21:11:58+00:00,2025-06-09 23:02:28+00:00,1.8416666666666663,2025-06-09 15:11:58-06:00,2025-06-09 17:02:28-06:00,15.033333333333331,2025-06-09 15:11:58.000,15,2025-06-03,5,2025-06-09,50.944705,-114.128355
2025-06-09 23:17:28+00:00,2025-06-09 23:19:32+00:00,0.0344444444444444,2025-06-09 17:17:28-06:00,2025-06-09 17:19:32-06:00,17.316666666666666,2025-06-09 17:17:28.000,17,2025-06-03,5,2025-06-09,50.9400533,-114.145185
2025-06-09 23:38:51+00:00,2025-06-09 23:44:09.010000+00:00,0.0883361111111111,2025-06-09 17:38:51-06:00,2025-06-09 17:44:09.010000-06:00,17.733333333333334,2025-06-09 17:38:51.000,17,2025-06-03,5,2025-06-09,51.1094883,-114.2084933
2025-06-10 00:01:37+00:00,2025-06-10 01:13:04+00:00,1.1908333333333334,2025-06-09 18:01:37-06:00,2025-06-09 19:13:04-06:00,18.216666666666665,2025-06-09 18:01:37.000,18,2025-06-03,5,2025-06-09,51.1574866,-114.087725
