device_id,vehicle_id,start_time,end_time,start_x,start_y,start_loc_time,end_x,end_y,end_loc_time
1,1380,2025-05-31 17:27:41.000,2025-05-31 17:29:56.000,-1142001150,510902133,2025-05-31 17:27:41+00:00,-1142006566,510893983,2025-05-31 17:29:56+00:00
1,1380,2025-05-31 17:36:16.000,2025-05-31 18:23:47.000,-1142007216,510894166,2025-05-31 17:36:16+00:00,-1140752783,511351650,2025-05-31 18:23:47+00:00
1,1380,2025-05-31 19:09:55.000,2025-05-31 19:44:04.000,-1140753416,511351650,2025-05-31 19:09:55+00:00,-1141283633,509446733,2025-05-31 19:44:04+00:00
1,1380,2025-06-02 03:26:03.000,2025-06-02 03:51:37.000,-1141284866,509446150,2025-06-02 03:26:03+00:00,-1140778533,510519166,2025-06-02 03:51:37+00:00
1,1380,2025-06-02 04:15:57.010,2025-06-02 04:35:03.000,-1140776400,510517349,2025-06-02 04:15:57.010000+00:00,-1141283933,509446583,2025-06-02 04:35:03+00:00
1,1380,2025-06-02 14:38:05.000,2025-06-02 15:01:19.000,-1141284350,509446783,2025-06-02 14:38:05+00:00,-1139588266,508709200,2025-06-02 15:01:19+00:00
1,1380,2025-06-02 15:55:42.010,2025-06-02 15:59:26.000,-1139588266,508709200,2025-06-02 15:55:42.010000+00:00,-1139574750,508710383,2025-06-02 15:59:26+00:00
1,1380,2025-06-02 16:12:09.010,2025-06-02 16:30:35.010,-1139574216,508711500,2025-06-02 16:12:09.010000+00:00,-1141284333,509446300,2025-06-02 16:30:35.010000+00:00
1,1380,2025-06-02 18:24:43.010,2025-06-02 18:46:53.000,-1141285549,509446233,2025-06-02 18:24:43.010000+00:00,-1139818633,510172116,2025-06-02 18:46:53+00:00
1,1380,2025-06-02 18:55:58.000,2025-06-02 19:10:06.010,-1139817883,510172016,2025-06-02 18:55:58+00:00,-1140563516,510847583,2025-06-02 19:10:06.010000+00:00
1,1380,2025-06-02 19:30:05.010,2025-06-02 19:48:54.010,-1140563783,510849116,2025-06-02 19:30:05.010000+00:00,-1140441816,509893666,2025-06-02 19:48:54.010000+00:00
1,1380,2025-06-02 20:19:52.000,2025-06-02 20:31:17.000,-1140442733,509893649,2025-06-02 20:19:52+00:00,-1140898216,509856183,2025-06-02 20:31:17+00:00
1,1380,2025-06-02 20:40:20.000,2025-06-02 20:54:58.010,-1140898216,509856183,2025-06-02 20:40:20+00:00,-1141283600,509446433,2025-06-02 20:54:58.010000+00:00
1,1380,2025-06-02 21:41:57.000,2025-06-02 22:09:10.000,-1141284816,509445883,2025-06-02 21:41:57+00:00,-1140752000,510522599,2025-06-02 22:09:10+00:00
1,1380,2025-06-02 23:44:06.000,2025-06-03 00:00:56.000,-1140752616,510522766,2025-06-02 23:44:06+00:00,-1140565466,510040200,2025-06-03 00:00:56+00:00
1,1380,2025-06-03 00:12:44.000,2025-06-03 00:22:38.010,-1140566499,510040166,2025-06-03 00:12:44+00:00,-1140426516,510354016,2025-06-03 00:22:38.010000+00:00
1,1380,2025-06-03 00:50:07.000,2025-06-03 01:14:56.000,-1140426316,510355250,2025-06-03 00:50:07+00:00,-1141283450,509446550,2025-06-03 01:14:56+00:00
1,1380,2025-06-03 13:53:51.000,2025-06-03 14:21:24.010,-1141280883,509446033,2025-06-03 13:53:51+00:00,-1140501783,509923350,2025-06-03 14:21:24.010000+00:00
1,1380,2025-06-03 14:24:23.000,2025-06-03 14:54:32.010,-1140502483,509924416,2025-06-03 14:24:23+00:00,-1141854433,511197900,2025-06-03 14:54:32.010000+00:00
1,1380,2025-06-03 15:47:15.000,2025-06-03 16:22:31.010,-1141854783,511197916,2025-06-03 15:47:15+00:00,-1141207816,510372583,2025-06-03 16:22:31.010000+00:00
1,1380,2025-06-03 17:11:06.010,2025-06-03 17:20:20.010,-1141207816,510372583,2025-06-03 17:11:06.010000+00:00,-1140877650,510570049,2025-06-03 17:20:20.010000+00:00
1,1380,2025-06-03 17:21:20.000,2025-06-03 17:26:04.010,-1140877650,510570049,2025-06-03 17:21:20+00:00,-1140629366,510668800,2025-06-03 17:26:04.010000+00:00
1,1380,2025-06-03 17:26:48.010,2025-06-03 17:28:30.010,-1140628750,510668749,2025-06-03 17:26:48.010000+00:00,-1140614683,510684033,2025-06-03 17:28:30.010000+00:00
1,1380,2025-06-03 17:34:25.010,2025-06-03 17:46:02.010,-1140613950,510683316,2025-06-03 17:34:25.010000+00:00,-1140291700,510893566,2025-06-03 17:46:02.010000+00:00
1,1380,2025-06-03 20:06:00.000,2025-06-03 20:29:38.000,-1140293033,510893266,2025-06-03 20:06:00+00:00,-1140904383,509855716,2025-06-03 20:29:38+00:00
1,1380,2025-06-03 20:39:58.000,2025-06-03 20:52:09.010,-1140904383,509855350,2025-06-03 20:39:58+00:00,-1141283550,509446466,2025-06-03 20:52:09.010000+00:00
1,1380,2025-06-03 21:58:05.000,2025-06-03 22:30:20.000,-1141283866,509446366,2025-06-03 21:58:05+00:00,-1140237100,510400449,2025-06-03 22:30:20+00:00
1,1380,2025-06-04 00:01:44.000,2025-06-04 00:14:07.000,-1140237683,510400116,2025-06-04 00:01:44+00:00,-1140680383,510425316,2025-06-04 00:14:07+00:00
1,1380,2025-06-04 00:14:35.000,2025-06-04 00:22:18.000,-1140680866,510424716,2025-06-04 00:14:35+00:00,-1140973550,510396116,2025-06-04 00:22:18+00:00
1,1380,2025-06-04 00:23:09.000,2025-06-04 00:25:08.010,-1140972566,510396099,2025-06-04 00:23:09+00:00,-1140973866,510399883,2025-06-04 00:25:08.010000+00:00
1,1380,2025-06-04 00:37:53.000,2025-06-04 00:39:01.010,-1140974383,510399249,2025-06-04 00:37:53+00:00,-1140974983,510399050,2025-06-04 00:39:01.010000+00:00
1,1380,2025-06-04 01:26:40.000,2025-06-04 01:32:57.010,-1140974450,510399083,2025-06-04 01:26:40+00:00,-1141181233,510121950,2025-06-04 01:32:57.010000+00:00
1,1380,2025-06-04 01:33:10.000,2025-06-04 01:38:18.010,-1141181600,510092933,2025-06-04 01:33:10+00:00,-1140953416,509652633,2025-06-04 01:38:18.010000+00:00
1,1380,2025-06-04 01:38:23.000,2025-06-04 01:39:30.000,-1140953300,509644466,2025-06-04 01:38:23+00:00,-1140950066,509538033,2025-06-04 01:39:30+00:00
1,1380,2025-06-04 01:39:43.000,2025-06-04 01:40:55.010,-1140950766,509516383,2025-06-04 01:39:43+00:00,-1141134133,509505983,2025-06-04 01:40:55.010000+00:00
1,1380,2025-06-04 01:40:58.000,2025-06-04 01:42:16.010,-1141144400,509505716,2025-06-04 01:40:58+00:00,-1141174883,509504733,2025-06-04 01:42:16.010000+00:00
1,1380,2025-06-04 01:42:59.000,2025-06-04 01:47:33.000,-1141181116,509481650,2025-06-04 01:42:59+00:00,-1141282966,509446783,2025-06-04 01:47:33+00:00
1,1380,2025-06-04 13:52:53.000,2025-06-04 14:28:30.010,-1141284566,509446383,2025-06-04 13:52:53+00:00,-1140501116,509922833,2025-06-04 14:28:30.010000+00:00
1,1380,2025-06-04 14:29:08.000,2025-06-04 14:46:22.000,-1140501133,509922883,2025-06-04 14:29:08+00:00,-1140293183,510893200,2025-06-04 14:46:22+00:00
1,1380,2025-06-04 18:41:44.010,2025-06-04 19:02:59.010,-1140292766,510893450,2025-06-04 18:41:44.010000+00:00,-1140786283,510672299,2025-06-04 19:02:59.010000+00:00
1,1380,2025-06-04 19:10:04.000,2025-06-04 19:21:26.000,-1140786633,510672116,2025-06-04 19:10:04+00:00,-1140584333,510507233,2025-06-04 19:21:26+00:00
1,1380,2025-06-04 19:50:07.010,2025-06-04 20:00:46.000,-1140584366,510507500,2025-06-04 19:50:07.010000+00:00,-1140816333,510439166,2025-06-04 20:00:46+00:00
1,1380,2025-06-04 20:24:55.010,2025-06-04 20:40:51.000,-1140817733,510438500,2025-06-04 20:24:55.010000+00:00,-1140904333,509856500,2025-06-04 20:40:51+00:00
1,1380,2025-06-04 20:42:07.010,2025-06-04 20:55:21.010,-1140905033,509855816,2025-06-04 20:42:07.010000+00:00,-1141283499,509446750,2025-06-04 20:55:21.010000+00:00
1,1380,2025-06-04 21:59:03.000,2025-06-04 22:13:10.000,-1141284666,509446150,2025-06-04 21:59:03+00:00,-1141450283,509401316,2025-06-04 22:13:10+00:00
1,1380,2025-06-04 22:15:25.010,2025-06-04 22:50:13.000,-1141453600,509401366,2025-06-04 22:15:25.010000+00:00,-1140425983,510355766,2025-06-04 22:50:13+00:00
1,1380,2025-06-04 23:29:14.000,2025-06-05 00:18:37.000,-1140425566,510355033,2025-06-04 23:29:14+00:00,-1141046966,511730100,2025-06-05 00:18:37+00:00
1,1380,2025-06-05 01:02:15.000,2025-06-05 01:26:29.000,-1141047816,511730166,2025-06-05 01:02:15+00:00,-1141341800,510239399,2025-06-05 01:26:29+00:00
1,1380,2025-06-05 01:30:50.000,2025-06-05 01:37:50.000,-1141341716,510239233,2025-06-05 01:30:50+00:00,-1141341416,510239133,2025-06-05 01:37:50+00:00
1,1380,2025-06-05 01:49:25.000,2025-06-05 02:03:22.000,-1141341000,510240216,2025-06-05 01:49:25+00:00,-1141282633,509446783,2025-06-05 02:03:22+00:00
1,1380,2025-06-05 13:44:21.000,2025-06-05 14:13:16.000,-1141285133,509445650,2025-06-05 13:44:21+00:00,-1141400100,510382783,2025-06-05 14:13:16+00:00
1,1380,2025-06-05 14:21:58.010,2025-06-05 14:29:27.010,-1141401333,510383266,2025-06-05 14:21:58.010000+00:00,-1141341316,510238850,2025-06-05 14:29:27.010000+00:00
1,1380,2025-06-05 14:58:17.010,2025-06-05 15:05:22.000,-1141340766,510238566,2025-06-05 14:58:17.010000+00:00,-1141341016,510238933,2025-06-05 15:05:22+00:00
1,1380,2025-06-05 15:56:51.010,2025-06-05 16:29:51.000,-1141341866,510238916,2025-06-05 15:56:51.010000+00:00,-1141047316,511729850,2025-06-05 16:29:51+00:00
1,1380,2025-06-05 18:15:29.010,2025-06-05 18:24:37.010,-1141046500,511730616,2025-06-05 18:15:29.010000+00:00,-1140876666,511574433,2025-06-05 18:24:37.010000+00:00
1,1380,2025-06-05 18:30:41.000,2025-06-05 18:54:22.000,-1140875766,511574183,2025-06-05 18:30:41+00:00,-1140876983,511574583,2025-06-05 18:54:22+00:00
1,1380,2025-06-05 18:57:11.000,2025-06-05 19:33:15.000,-1140877033,511574566,2025-06-05 18:57:11+00:00,-1141283583,509446116,2025-06-05 19:33:15+00:00
1,1380,2025-06-05 20:27:00.000,2025-06-05 20:41:21.000,-1141283583,509446116,2025-06-05 20:27:00+00:00,-1140903600,509856633,2025-06-05 20:41:21+00:00
1,1380,2025-06-05 20:41:42.000,2025-06-05 20:56:40.000,-1140903433,509856033,2025-06-05 20:41:42+00:00,-1141283816,509446516,2025-06-05 20:56:40+00:00
1,1380,2025-06-05 22:22:00.010,2025-06-05 22:39:28.000,-1141283816,509446516,2025-06-05 22:22:00.010000+00:00,-1139739250,508870616,2025-06-05 22:39:28+00:00
1,1380,2025-06-06 00:12:07.000,2025-06-06 00:28:12.000,-1139740166,508871333,2025-06-06 00:12:07+00:00,-1141298199,509349950,2025-06-06 00:28:12+00:00
1,1380,2025-06-06 02:16:49.000,2025-06-06 02:21:05.000,-1141298199,509349950,2025-06-06 02:16:49+00:00,-1141282466,509446250,2025-06-06 02:21:05+00:00
1,1380,2025-06-06 17:54:56.000,2025-06-06 18:16:45.000,-1141284166,509446566,2025-06-06 17:54:56+00:00,-1141004166,509812900,2025-06-06 18:16:45+00:00
1,1380,2025-06-06 20:19:49.000,2025-06-06 20:31:53.010,-1141003283,509813583,2025-06-06 20:19:49+00:00,-1141284300,509446916,2025-06-06 20:31:53.010000+00:00
1,1380,2025-06-06 21:53:39.000,2025-06-06 21:55:09.010,-1141283483,509446116,2025-06-06 21:53:39+00:00,-1141277733,509446699,2025-06-06 21:55:09.010000+00:00
1,1380,2025-06-06 21:57:17.000,2025-06-06 22:19:06.010,-1141277700,509446950,2025-06-06 21:57:17+00:00,-1140501516,509922833,2025-06-06 22:19:06.010000+00:00
1,1380,2025-06-06 22:23:00.000,2025-06-06 22:39:26.000,-1140501166,509923266,2025-06-06 22:23:00+00:00,-1139733466,509403583,2025-06-06 22:39:26+00:00
1,1380,2025-06-06 22:39:45.000,2025-06-06 22:41:37.010,-1139733333,509403700,2025-06-06 22:39:45+00:00,-1139726250,509404949,2025-06-06 22:41:37.010000+00:00
1,1380,2025-06-06 23:27:47.000,2025-06-06 23:29:30.010,-1139726250,509404949,2025-06-06 23:27:47+00:00,-1139733499,509404633,2025-06-06 23:29:30.010000+00:00
1,1380,2025-06-06 23:30:39.000,2025-06-06 23:44:51.000,-1139733499,509404633,2025-06-06 23:30:39+00:00,-1140397000,509865433,2025-06-06 23:44:51+00:00
1,1380,2025-06-06 23:44:54.000,2025-06-06 23:49:50.000,-1140396750,509866566,2025-06-06 23:44:54+00:00,-1140482333,510014583,2025-06-06 23:49:50+00:00
1,1380,2025-06-06 23:50:46.000,2025-06-06 23:53:58.000,-1140483050,510014966,2025-06-06 23:50:46+00:00,-1140565649,510041183,2025-06-06 23:53:58+00:00
1,1380,2025-06-07 00:15:19.000,2025-06-07 00:38:51.000,-1140567650,510040350,2025-06-07 00:15:19+00:00,-1141963183,510857233,2025-06-07 00:38:51+00:00
1,1380,2025-06-07 00:39:27.000,2025-06-07 00:41:44.000,-1141963716,510856950,2025-06-07 00:39:27+00:00,-1141959683,510852100,2025-06-07 00:41:44+00:00
1,1380,2025-06-07 01:18:33.010,2025-06-07 01:39:52.010,-1141959366,510852366,2025-06-07 01:18:33.010000+00:00,-1141282733,509446800,2025-06-07 01:39:52.010000+00:00
1,1380,2025-06-08 20:21:07.010,2025-06-08 20:35:03.000,-1141285850,509445400,2025-06-08 20:21:07.010000+00:00,-1140793450,509248966,2025-06-08 20:35:03+00:00
1,1380,2025-06-08 21:25:16.010,2025-06-08 21:28:00.000,-1140795866,509248999,2025-06-08 21:25:16.010000+00:00,-1140836983,509265683,2025-06-08 21:28:00+00:00
1,1380,2025-06-08 21:28:47.000,2025-06-08 21:49:25.000,-1140837866,509265716,2025-06-08 21:28:47+00:00,-1141449800,509390116,2025-06-08 21:49:25+00:00
1,1380,2025-06-08 22:45:00.000,2025-06-08 22:56:40.010,-1141448833,509391650,2025-06-08 22:45:00+00:00,-1141213916,509570166,2025-06-08 22:56:40.010000+00:00
1,1380,2025-06-08 23:02:29.000,2025-06-08 23:09:42.000,-1141213916,509570166,2025-06-08 23:02:29+00:00,-1141283716,509446766,2025-06-08 23:09:42+00:00
1,1380,2025-06-09 14:43:19.000,2025-06-09 15:01:37.010,-1141285733,509445533,2025-06-09 14:43:19+00:00,-1140787916,509211183,2025-06-09 15:01:37.010000+00:00
1,1380,2025-06-09 15:50:30.000,2025-06-09 16:07:16.000,-1140787633,509211383,2025-06-09 15:50:30+00:00,-1139753933,508650716,2025-06-09 16:07:16+00:00
1,1380,2025-06-09 16:10:10.000,2025-06-09 16:14:24.000,-1139753933,508650716,2025-06-09 16:10:10+00:00,-1139749716,508644966,2025-06-09 16:14:24+00:00
1,1380,2025-06-09 16:15:08.000,2025-06-09 16:17:15.000,-1139751883,508645133,2025-06-09 16:15:08+00:00,-1139752133,508655983,2025-06-09 16:17:15+00:00
1,1380,2025-06-09 16:47:35.010,2025-06-09 17:13:12.000,-1139753149,508655366,2025-06-09 16:47:35.010000+00:00,-1140280400,509876816,2025-06-09 17:13:12+00:00
1,1380,2025-06-09 17:44:39.010,2025-06-09 17:57:48.000,-1140278949,509876466,2025-06-09 17:44:39.010000+00:00,-1139875583,510051249,2025-06-09 17:57:48+00:00
1,1380,2025-06-09 19:31:58.030,2025-06-09 19:59:06.000,-1139877333,510050600,2025-06-09 19:31:58.030000+00:00,-1142093066,510606883,2025-06-09 19:59:06+00:00
1,1380,2025-06-09 19:59:57.010,2025-06-09 20:03:56.010,-1142093066,510606883,2025-06-09 19:59:57.010000+00:00,-1142088316,510615149,2025-06-09 20:03:56.010000+00:00
1,1380,2025-06-09 20:21:15.000,2025-06-09 20:42:54.010,-1142088316,510615149,2025-06-09 20:21:15+00:00,-1140904050,509855983,2025-06-09 20:42:54.010000+00:00
1,1380,2025-06-09 20:45:41.000,2025-06-09 20:53:37.000,-1140904050,509855983,2025-06-09 20:45:41+00:00,-1140708983,509851500,2025-06-09 20:53:37+00:00
1,1380,2025-06-09 20:56:26.010,2025-06-09 20:58:19.000,-1140708983,509851500,2025-06-09 20:56:26.010000+00:00,-1140772516,509858133,2025-06-09 20:58:19+00:00
1,1380,2025-06-09 20:58:51.020,2025-06-09 21:02:57.000,-1140807700,509861000,2025-06-09 20:58:51.020000+00:00,-1140952066,509669483,2025-06-09 21:02:57+00:00
1,1380,2025-06-09 21:03:20.000,2025-06-09 21:06:50.000,-1140953783,509626733,2025-06-09 21:03:20+00:00,-1141176466,509504350,2025-06-09 21:06:50+00:00
1,1380,2025-06-09 21:08:49.000,2025-06-09 21:11:58.000,-1141180416,509478266,2025-06-09 21:08:49+00:00,-1141283550,509447050,2025-06-09 21:11:58+00:00
1,1380,2025-06-09 23:02:28.000,2025-06-09 23:17:28.000,-1141285083,509445816,2025-06-09 23:02:28+00:00,-1141451850,509400533,2025-06-09 23:17:28+00:00
1,1380,2025-06-09 23:19:32.000,2025-06-09 23:38:51.000,-1141453549,509399633,2025-06-09 23:19:32+00:00,-1142084933,511094883,2025-06-09 23:38:51+00:00
1,1380,2025-06-09 23:44:09.010,2025-06-10 00:01:37.000,-1142084866,511093983,2025-06-09 23:44:09.010000+00:00,-1140877250,511574866,2025-06-10 00:01:37+00:00
1,1380,2025-06-10 01:13:04.000,2025-06-10 01:51:55.000,-1140876716,511575783,2025-06-10 01:13:04+00:00,-1141283433,509446050,2025-06-10 01:51:55+00:00
1,1380,2025-06-10 14:28:37.000,2025-06-10 15:24:35.000,-1141284966,509444200,2025-06-10 14:28:37+00:00,-1141091933,511507583,2025-06-10 15:24:35+00:00
1,1380,2025-06-10 16:20:23.000,2025-06-10 16:22:11.000,-1141092616,511507333,2025-06-10 16:20:23+00:00,-1141093166,511512416,2025-06-10 16:22:11+00:00
1,1380,2025-06-10 16:31:29.000,2025-06-10 16:43:59.000,-1141093466,511513216,2025-06-10 16:31:29+00:00,-1141091150,511702683,2025-06-10 16:43:59+00:00
1,1380,2025-06-10 18:29:10.000,2025-06-10 18:38:59.010,-1141090733,511703216,2025-06-10 18:29:10+00:00,-1141090300,511702800,2025-06-10 18:38:59.010000+00:00
